Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,014022,2003,06,14,0.0,1,N
IDCJAC0009,014022,2003,06,15,0.0,1,N
IDCJAC0009,014022,2003,06,16,0.0,1,N
IDCJAC0009,014022,2003,06,17,0.0,1,N
IDCJAC0009,014022,2003,06,18,0.0,1,N
IDCJAC0009,014022,2003,06,19,0.0,1,N
IDCJAC0009,014022,2003,06,20,0.0,1,N
IDCJAC0009,014022,2003,06,21,0.0,1,N
IDCJAC0009,014022,2003,06,22,0.0,1,N
IDCJAC0009,014022,2003,06,23,0.0,1,N
IDCJAC0009,014022,2003,06,24,0.0,1,N
IDCJAC0009,014022,2003,06,25,0.0,1,N
IDCJAC0009,014022,2003,06,26,0.0,1,N
IDCJAC0009,014022,2003,06,27,0.0,1,N
IDCJAC0009,014022,2003,06,28,0.0,1,N
IDCJAC0009,014022,2003,06,29,,,
IDCJAC0009,014022,2003,06,30,0.0,1,N
