Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014988,2022,09,27,23.3,1,Y
IDCJAC0011,014988,2022,09,28,22.6,1,Y
IDCJAC0011,014988,2022,09,29,22.1,1,Y
IDCJAC0011,014988,2022,09,30,24.6,1,Y
IDCJAC0011,014988,2022,10,01,23.5,1,Y
IDCJAC0011,014988,2022,10,02,21.0,1,Y
IDCJAC0011,014988,2022,10,03,23.7,1,Y
IDCJAC0011,014988,2022,10,04,25.2,1,Y
IDCJAC0011,014988,2022,10,05,23.3,1,Y
IDCJAC0011,014988,2022,10,06,24.0,1,Y
IDCJAC0011,014988,2022,10,07,23.9,1,Y
IDCJAC0011,014988,2022,10,08,24.5,1,Y
IDCJAC0011,014988,2022,10,09,22.8,1,Y
IDCJAC0011,014988,2022,10,10,25.0,1,Y
IDCJAC0011,014988,2022,10,11,24.6,1,Y
IDCJAC0011,014988,2022,10,12,24.3,1,Y
IDCJAC0011,014988,2022,10,13,23.6,1,Y
IDCJAC0011,014988,2022,10,14,25.2,1,Y
IDCJAC0011,014988,2022,10,15,24.9,1,Y
IDCJAC0011,014988,2022,10,16,24.6,1,Y
IDCJAC0011,014988,2022,10,17,23.9,1,Y
IDCJAC0011,014988,2022,10,18,24.8,1,Y
IDCJAC0011,014988,2022,10,19,23.8,1,Y
IDCJAC0011,014988,2022,10,20,22.5,1,Y
IDCJAC0011,014988,2022,10,21,23.0,1,Y
IDCJAC0011,014988,2022,10,22,27.6,1,Y
IDCJAC0011,014988,2022,10,23,26.6,1,Y
IDCJAC0011,014988,2022,10,24,28.0,1,Y
IDCJAC0011,014988,2022,10,25,25.1,1,Y
IDCJAC0011,014988,2022,10,26,25.6,1,Y
IDCJAC0011,014988,2022,10,27,25.6,1,Y
IDCJAC0011,014988,2022,10,28,23.6,1,Y
IDCJAC0011,014988,2022,10,29,23.1,1,Y
IDCJAC0011,014988,2022,10,30,24.0,1,Y
IDCJAC0011,014988,2022,10,31,23.6,1,Y
IDCJAC0011,014988,2022,11,01,24.9,1,Y
IDCJAC0011,014988,2022,11,02,26.5,1,Y
IDCJAC0011,014988,2022,11,03,25.1,1,Y
IDCJAC0011,014988,2022,11,04,24.6,1,Y
IDCJAC0011,014988,2022,11,05,23.5,1,Y
IDCJAC0011,014988,2022,11,06,23.2,1,Y
IDCJAC0011,014988,2022,11,07,22.2,1,Y
IDCJAC0011,014988,2022,11,08,23.9,1,Y
IDCJAC0011,014988,2022,11,09,24.4,1,Y
IDCJAC0011,014988,2022,11,10,25.6,1,Y
IDCJAC0011,014988,2022,11,11,23.8,1,Y
IDCJAC0011,014988,2022,11,12,23.8,1,Y
IDCJAC0011,014988,2022,11,13,24.4,1,Y
IDCJAC0011,014988,2022,11,14,25.1,1,Y
IDCJAC0011,014988,2022,11,15,24.8,1,Y
IDCJAC0011,014988,2022,11,16,24.1,1,Y
IDCJAC0011,014988,2022,11,17,24.4,1,Y
IDCJAC0011,014988,2022,11,18,22.6,1,Y
IDCJAC0011,014988,2022,11,19,24.1,1,Y
IDCJAC0011,014988,2022,11,20,25.3,1,Y
IDCJAC0011,014988,2022,11,21,24.4,1,Y
IDCJAC0011,014988,2022,11,22,23.9,1,Y
IDCJAC0011,014988,2022,11,23,24.9,1,Y
IDCJAC0011,014988,2022,11,24,23.6,1,Y
IDCJAC0011,014988,2022,11,25,25.6,1,Y
IDCJAC0011,014988,2022,11,26,23.0,1,Y
IDCJAC0011,014988,2022,11,27,23.1,1,Y
IDCJAC0011,014988,2022,11,28,24.0,1,Y
IDCJAC0011,014988,2022,11,29,23.3,1,Y
IDCJAC0011,014988,2022,11,30,23.2,1,Y
IDCJAC0011,014988,2022,12,01,21.6,1,Y
IDCJAC0011,014988,2022,12,02,22.9,1,N
IDCJAC0011,014988,2022,12,03,22.3,1,N
IDCJAC0011,014988,2022,12,04,22.4,1,N
IDCJAC0011,014988,2022,12,05,24.8,1,N
IDCJAC0011,014988,2022,12,06,26.1,1,N
IDCJAC0011,014988,2022,12,07,23.5,1,N
IDCJAC0011,014988,2022,12,08,23.1,1,N
IDCJAC0011,014988,2022,12,09,23.7,1,N
IDCJAC0011,014988,2022,12,10,24.6,1,N
IDCJAC0011,014988,2022,12,11,25.4,1,N
IDCJAC0011,014988,2022,12,12,25.6,1,N
IDCJAC0011,014988,2022,12,13,23.7,1,N
IDCJAC0011,014988,2022,12,14,23.3,1,N
IDCJAC0011,014988,2022,12,15,24.9,1,N
IDCJAC0011,014988,2022,12,16,23.1,1,N
IDCJAC0011,014988,2022,12,17,23.3,1,N
IDCJAC0011,014988,2022,12,18,23.3,1,N
IDCJAC0011,014988,2022,12,19,23.0,1,N
IDCJAC0011,014988,2022,12,20,24.3,1,N
IDCJAC0011,014988,2022,12,21,23.5,1,N
IDCJAC0011,014988,2022,12,22,24.3,1,N
IDCJAC0011,014988,2022,12,23,25.0,1,N
IDCJAC0011,014988,2022,12,24,24.7,1,N
IDCJAC0011,014988,2022,12,25,25.3,1,N
IDCJAC0011,014988,2022,12,26,25.5,1,N
IDCJAC0011,014988,2022,12,27,25.9,1,N
IDCJAC0011,014988,2022,12,28,24.9,1,N
IDCJAC0011,014988,2022,12,29,23.3,1,N
IDCJAC0011,014988,2022,12,30,23.7,1,N
IDCJAC0011,014988,2022,12,31,24.2,1,N
IDCJAC0011,014988,2023,01,01,23.8,1,Y
IDCJAC0011,014988,2023,01,02,24.8,1,Y
IDCJAC0011,014988,2023,01,03,23.5,1,Y
IDCJAC0011,014988,2023,01,04,24.4,1,Y
IDCJAC0011,014988,2023,01,05,25.5,1,Y
IDCJAC0011,014988,2023,01,06,24.5,1,Y
IDCJAC0011,014988,2023,01,07,23.9,1,Y
IDCJAC0011,014988,2023,01,08,24.8,1,Y
IDCJAC0011,014988,2023,01,09,25.7,1,Y
IDCJAC0011,014988,2023,01,10,24.8,1,Y
IDCJAC0011,014988,2023,01,11,25.2,1,Y
IDCJAC0011,014988,2023,01,12,25.4,1,Y
IDCJAC0011,014988,2023,01,13,26.2,1,Y
